C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_24_948.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_24_948.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_24_948.jpg,0,0,0,5.561366E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_018.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_018.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_018.jpg,0,0,0,3.009689E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_086.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_086.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_086.jpg,0,0,0,1.3548E-05
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_166.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_166.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_166.jpg,0,0,0,4.481533E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_235.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_235.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_235.jpg,0,0,0,8.83042E-07
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_306.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_306.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_306.jpg,0,0,0,8.319644E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_374.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_374.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_374.jpg,0,0,0,1.923002E-05
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_442.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_442.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_442.jpg,0,0,0,6.389029E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_511.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_511.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_511.jpg,0,0,0,9.227873E-07
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_586.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_586.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_586.jpg,-0.004694836,0,0,3.40606E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_652.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_652.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_652.jpg,-0.09389672,0,0,4.957668E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_720.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_720.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_720.jpg,-0.1267606,0,0,3.232566E-05
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_790.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_790.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_790.jpg,-0.1877934,0,0,2.161899E-05
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_863.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_863.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_863.jpg,-0.1877934,0,0,7.366933E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_25_931.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_25_931.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_25_931.jpg,-0.2206573,0,0,2.713568E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_000.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_000.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_000.jpg,-0.3004695,0,0,5.04105E-06
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_070.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_070.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_070.jpg,-0.3849765,0.1255176,0,0.002657883
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_136.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_136.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_136.jpg,-0.399061,0.327483,0,0.2142915
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_209.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_209.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_209.jpg,-0.4647887,0.5425686,0,0.6663975
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_276.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_276.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_276.jpg,-0.5117371,0.7206061,0,1.064868
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_346.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_346.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_346.jpg,-0.5117371,0.9207718,0,1.678222
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_415.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_415.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_415.jpg,-0.5117371,1,0,2.61638
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_483.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_483.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_483.jpg,-0.5070422,1,0,3.314169
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_555.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_555.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_555.jpg,-0.488263,1,0,4.248708
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_624.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_624.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_624.jpg,-0.4835681,1,0,4.944019
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_692.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_692.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_692.jpg,-0.4835681,1,0,5.863949
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_761.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_761.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_761.jpg,-0.4835681,1,0,6.549112
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_830.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_830.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_830.jpg,-0.4413145,1,0,7.459191
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_903.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_903.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_903.jpg,-0.3239437,1,0,8.144242
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_26_971.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_26_971.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_26_971.jpg,-0.2723005,1,0,9.049236
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_040.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_040.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_040.jpg,-0.2347418,1,0,9.723131
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_109.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_109.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_109.jpg,-0.1877934,1,0,10.61392
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_183.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_183.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_183.jpg,-0.1549296,1,0,11.27775
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_250.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_250.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_250.jpg,-0.1549296,1,0,11.91024
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_319.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_319.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_319.jpg,-0.1549296,1,0,12.78946
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_395.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_395.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_395.jpg,-0.1549296,1,0,13.7322
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_462.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_462.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_462.jpg,-0.1549296,1,0,14.21159
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_540.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_540.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_540.jpg,-0.1549296,1,0,15.18215
C:\Users\Patrick\Desktop\beta simulor\IMG\center_2022_04_24_15_03_27_609.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\left_2022_04_24_15_03_27_609.jpg,C:\Users\Patrick\Desktop\beta simulor\IMG\right_2022_04_24_15_03_27_609.jpg,-0.1690141,1,0,16.06909
